-71.1015269,42.375971,93,CONCORD AVENUE,2,SOMERVILLE,MIDDLESEX,MA,02143,,d083ab37f414f6c4
-71.1015269,42.375971,93,CONCORD AVENUE,6,SOMERVILLE,MIDDLESEX,MA,02143,,a11fe3e234838336
-71.0995064,42.3753146,65R,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,decaf8dc24867a10
-71.1012169,42.3753854,12,HAMMOND STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,a63297bb2bf35b6a
-71.1012169,42.3753854,12,HAMMOND STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,06cb48cb0cfa1cac
-71.0968467,42.3748337,114,PROSPECT STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,c9a2f8c7859d23b8
-71.0968467,42.3748337,114,PROSPECT STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,234ac07c8d66dbf6
-71.0958191,42.3748623,419,NORFOLK STREET,1D,SOMERVILLE,MIDDLESEX,MA,02143,,2ad28a0c142d347f
-71.0958191,42.3748623,419,NORFOLK STREET,2E,SOMERVILLE,MIDDLESEX,MA,02143,,1212c64332238b00
-71.0958191,42.3748623,419,NORFOLK STREET,2D,SOMERVILLE,MIDDLESEX,MA,02143,,8d17b3c7fe828769
-71.0958191,42.3748623,419,NORFOLK STREET,2F,SOMERVILLE,MIDDLESEX,MA,02143,,79045e8fd4cfe65d
-71.0958191,42.3748623,419,NORFOLK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,2731ff2d3b634bef
-71.0958191,42.3748623,419,NORFOLK STREET,1F,SOMERVILLE,MIDDLESEX,MA,02143,,b3783e665b79939b
-71.0958191,42.3748623,419,NORFOLK STREET,1E,SOMERVILLE,MIDDLESEX,MA,02143,,63b7f354725fc072
-71.0948247,42.3755723,68,WEBSTER AVENUE,,SOMERVILLE,MIDDLESEX,MA,02143,,050b38a763b65499
-71.1043436,42.3756082,92,LINE STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,497aacfe10a5c37b
